x-axis,1,2
second,Volt,Volt
+115.2500E-06,+748.6432081E-03,+31.3567836E-03
+115.5000E-06,+753.8693387E-03,+31.3567836E-03
+115.7500E-06,+763.0150672E-03,+31.3567836E-03
+116.0000E-06,+773.4673284E-03,+31.3567836E-03
+116.2500E-06,+783.9195896E-03,+31.3567836E-03
+116.5000E-06,+794.3718508E-03,+31.3567836E-03
+116.7500E-06,+803.5175793E-03,+23.5175877E-03
+117.0000E-06,+808.7437099E-03,+24.8241203E-03
+117.2500E-06,+819.1959711E-03,+35.2763815E-03
+117.5000E-06,+825.7286344E-03,+30.0502509E-03
+117.7500E-06,+827.0351670E-03,+31.3567836E-03
+118.0000E-06,+840.1004935E-03,+31.3567836E-03
+118.2500E-06,+846.6331568E-03,+31.3567836E-03
+118.5000E-06,+849.2462220E-03,+31.3567836E-03
+118.7500E-06,+857.0854180E-03,+22.2110550E-03
+119.0000E-06,+867.5376792E-03,+27.4371856E-03
+119.2500E-06,+874.0703424E-03,+24.8241203E-03
+119.5000E-06,+868.8442118E-03,+31.3567836E-03
+119.7500E-06,+870.1507445E-03,+20.9045224E-03
+120.0000E-06,+884.5226036E-03,+23.5175877E-03
+120.2500E-06,+892.3617995E-03,+14.3718591E-03
+120.5000E-06,+898.8944627E-03,+20.9045224E-03
+120.7500E-06,+898.8944627E-03,+20.9045224E-03
+121.0000E-06,+902.8140607E-03,+20.9045224E-03
+121.2500E-06,+909.3467239E-03,+24.8241203E-03
+121.5000E-06,+919.7989851E-03,+11.7587938E-03
+121.7500E-06,+909.3467239E-03,+30.0502509E-03
+122.0000E-06,+919.7989851E-03,+16.9849244E-03
+122.2500E-06,+919.7989851E-03,+10.4522612E-03
+122.5000E-06,+928.9447137E-03,+11.7587938E-03
+122.7500E-06,+930.2512463E-03,+10.4522612E-03
+123.0000E-06,+926.3316484E-03,+14.3718591E-03
+123.2500E-06,+936.7839096E-03,+10.4522612E-03
+123.5000E-06,+939.3969749E-03,+10.4522612E-03
+123.7500E-06,+939.3969749E-03,+11.7587939E-03
+124.0000E-06,+943.3165728E-03,+16.9849244E-03
+124.2500E-06,+940.7035075E-03,+6.5326633E-03
+124.5000E-06,+940.7035075E-03,+11.7587938E-03
+124.7500E-06,+940.7035075E-03,+10.4522612E-03
+125.0000E-06,+940.7035075E-03,+0.0E+00
+125.2500E-06,+940.7035075E-03,+10.4522612E-03
+125.5000E-06,+949.8492361E-03,+9.1457286E-03
+125.7500E-06,+940.7035075E-03,+1.3065327E-03
+126.0000E-06,+947.2361708E-03,+0.0E+00
+126.2500E-06,+940.7035075E-03,+6.5326633E-03
+126.5000E-06,+940.7035075E-03,+1.3065326E-03
+126.7500E-06,+942.0100402E-03,+9.1457285E-03
+127.0000E-06,+930.2512463E-03,+0.0E+00
+127.2500E-06,+936.7839096E-03,-6.5326633E-03
+127.5000E-06,+940.7035075E-03,+10.4522612E-03
+127.7500E-06,+939.3969749E-03,+1.3065327E-03
+128.0000E-06,+930.2512463E-03,+0.0E+00
+128.2500E-06,+930.2512463E-03,+0.0E+00
+128.5000E-06,+930.2512463E-03,+0.0E+00
+128.7500E-06,+919.7989851E-03,-9.1457285E-03
+129.0000E-06,+919.7989851E-03,+0.0E+00
+129.2500E-06,+913.2663219E-03,-6.5326633E-03
+129.5000E-06,+901.5075280E-03,-9.1457286E-03
+129.7500E-06,+918.4924525E-03,-1.3065327E-03
+130.0000E-06,+909.3467239E-03,-3.9195980E-03
+130.2500E-06,+898.8944627E-03,-10.4522612E-03
+130.5000E-06,+889.7487342E-03,-10.4522612E-03
+130.7500E-06,+889.7487342E-03,-9.1457285E-03
+131.0000E-06,+888.4422015E-03,-11.7587939E-03
+131.2500E-06,+877.9899403E-03,-20.9045224E-03
+131.5000E-06,+877.9899403E-03,-1.3065326E-03
+131.7500E-06,+867.5376792E-03,-10.4522612E-03
+132.0000E-06,+871.4572771E-03,-16.9849244E-03
+132.2500E-06,+850.5527547E-03,-20.9045224E-03
+132.5000E-06,+857.0854180E-03,-19.5979897E-03
+132.7500E-06,+846.6331568E-03,-20.9045224E-03
+133.0000E-06,+836.1808956E-03,-14.3718592E-03
+133.2500E-06,+836.1808956E-03,-24.8241203E-03
+133.5000E-06,+834.8743629E-03,-20.9045224E-03
+133.7500E-06,+824.4221017E-03,-31.3567836E-03
+134.0000E-06,+815.2763732E-03,-20.9045224E-03
+134.2500E-06,+794.3718508E-03,-20.9045224E-03
+134.5000E-06,+795.6783834E-03,-30.0502509E-03
+134.7500E-06,+785.2261223E-03,-20.9045224E-03
+135.0000E-06,+773.4673284E-03,-24.8241203E-03
+135.2500E-06,+773.4673284E-03,-37.8894468E-03
+135.5000E-06,+753.8693387E-03,-30.0502509E-03
+135.7500E-06,+752.5628060E-03,-31.3567836E-03
+136.0000E-06,+742.1105448E-03,-31.3567836E-03
+136.2500E-06,+738.1909469E-03,-27.4371856E-03
+136.5000E-06,+722.5125551E-03,-41.8090448E-03
+136.7500E-06,+712.0602939E-03,-23.5175877E-03
+137.0000E-06,+713.3668265E-03,-35.2763815E-03
+137.2500E-06,+700.3015000E-03,-31.3567836E-03
+137.5000E-06,+689.8492388E-03,-32.6633162E-03
+137.7500E-06,+687.2361735E-03,-39.1959795E-03
+138.0000E-06,+658.4924553E-03,-41.8090448E-03
+138.2500E-06,+658.4924553E-03,-45.7286427E-03
+138.5000E-06,+648.0401941E-03,-32.6633162E-03
+138.7500E-06,+636.2814002E-03,-41.8090448E-03
+139.0000E-06,+627.1356717E-03,-31.3567836E-03
+139.2500E-06,+612.7638125E-03,-35.2763815E-03
+139.5000E-06,+604.9246166E-03,-41.8090448E-03
+139.7500E-06,+585.3266269E-03,-52.2613060E-03
+140.0000E-06,+574.8743657E-03,-52.2613060E-03
+140.2500E-06,+557.8894413E-03,-41.8090448E-03
+140.5000E-06,+563.1155719E-03,-33.9698489E-03
+140.7500E-06,+552.6633107E-03,-50.9547733E-03
+141.0000E-06,+529.1457230E-03,-52.2613060E-03
+141.2500E-06,+512.1607985E-03,-41.8090448E-03
+141.5000E-06,+509.5477333E-03,-52.2613060E-03
+141.7500E-06,+491.2562761E-03,-50.9547733E-03
+142.0000E-06,+474.2713517E-03,-52.2613060E-03
+142.2500E-06,+463.8190905E-03,-58.7939692E-03
+142.5000E-06,+440.3015028E-03,-50.9547733E-03
+142.7500E-06,+438.9949702E-03,-53.5678386E-03
+143.0000E-06,+424.6231110E-03,-52.2613060E-03
+143.2500E-06,+403.7185886E-03,-56.1809039E-03
+143.5000E-06,+406.3316539E-03,-52.2613060E-03
+143.7500E-06,+377.5879357E-03,-61.4070345E-03
+144.0000E-06,+365.8291418E-03,-52.2613060E-03
+144.2500E-06,+355.3768806E-03,-56.1809039E-03
+144.5000E-06,+334.4723582E-03,-61.4070345E-03
+144.7500E-06,+325.3266297E-03,-53.5678386E-03
+145.0000E-06,+313.5678358E-03,-65.3266325E-03
+145.2500E-06,+303.1155746E-03,-52.2613060E-03
+145.5000E-06,+282.2110523E-03,-62.7135672E-03
+145.7500E-06,+270.4522584E-03,-64.0200998E-03
+146.0000E-06,+250.8542687E-03,-62.7135672E-03
+146.2500E-06,+233.8693442E-03,-62.7135672E-03
+146.5000E-06,+220.8040177E-03,-62.7135672E-03
+146.7500E-06,+209.0452239E-03,-62.7135672E-03
+147.0000E-06,+198.5929627E-03,-62.7135672E-03
+147.2500E-06,+173.7688424E-03,-62.7135672E-03
+147.5000E-06,+167.2361791E-03,-71.8592957E-03
+147.7500E-06,+146.3316567E-03,-64.0200998E-03
+148.0000E-06,+135.8793955E-03,-62.7135672E-03
+148.2500E-06,+121.5075364E-03,-62.7135672E-03
+148.5000E-06,+104.5226119E-03,-53.5678386E-03
+148.7500E-06,+92.7638181E-03,-61.4070345E-03
+149.0000E-06,+69.2462304E-03,-62.7135672E-03
+149.2500E-06,+69.2462304E-03,-66.6331651E-03
+149.5000E-06,+52.2613060E-03,-62.7135672E-03
+149.7500E-06,+32.6633162E-03,-71.8592957E-03
+150.0000E-06,+20.9045224E-03,-69.2462304E-03
+150.2500E-06,+0.0E+00,-62.7135672E-03
+150.5000E-06,-10.4522612E-03,-71.8592957E-03
+150.7500E-06,-30.0502509E-03,-62.7135672E-03
+151.0000E-06,-41.8090448E-03,-69.2462304E-03
+151.2500E-06,-62.7135672E-03,-73.1658284E-03
+151.5000E-06,-71.8592957E-03,-64.0200998E-03
+151.7500E-06,-83.6180896E-03,-62.7135672E-03
+152.0000E-06,-97.9899487E-03,-73.1658284E-03
+152.2500E-06,-118.8944711E-03,-69.2462304E-03
+152.5000E-06,-135.8793955E-03,-73.1658284E-03
+152.7500E-06,-156.7839179E-03,-73.1658284E-03
+153.0000E-06,-160.7035159E-03,-73.1658284E-03
+153.2500E-06,-171.1557771E-03,-69.2462304E-03
+153.5000E-06,-186.8341689E-03,-73.1658284E-03
+153.7500E-06,-209.0452239E-03,-73.1658284E-03
+154.0000E-06,-215.5778871E-03,-73.1658284E-03
+154.2500E-06,-233.8693442E-03,-73.1658284E-03
+154.5000E-06,-250.8542687E-03,-73.1658284E-03
+154.7500E-06,-270.4522584E-03,-73.1658284E-03
+155.0000E-06,-278.2914543E-03,-73.1658284E-03
+155.2500E-06,-286.1306502E-03,-73.1658284E-03
+155.5000E-06,-312.2613032E-03,-73.1658284E-03
+155.7500E-06,-324.0200970E-03,-73.1658284E-03
+156.0000E-06,-341.0050215E-03,-73.1658284E-03
+156.2500E-06,-355.3768806E-03,-66.6331651E-03
+156.5000E-06,-374.9748704E-03,-65.3266324E-03
+156.7500E-06,-376.2814030E-03,-81.0050242E-03
+157.0000E-06,-397.1859254E-03,-73.1658284E-03
+157.2500E-06,-407.6381866E-03,-69.2462304E-03
+157.5000E-06,-428.5427090E-03,-73.1658284E-03
+157.7500E-06,-437.6884375E-03,-73.1658284E-03
+158.0000E-06,-453.3668293E-03,-73.1658284E-03
+158.2500E-06,-463.8190905E-03,-66.6331651E-03
+158.5000E-06,-480.8040150E-03,-74.4723610E-03
+158.7500E-06,-491.2562761E-03,-64.0200998E-03
+159.0000E-06,-501.7085373E-03,-62.7135672E-03
+159.2500E-06,-512.1607985E-03,-69.2462304E-03
+159.5000E-06,-533.0653209E-03,-73.1658284E-03
+159.7500E-06,-544.8241148E-03,-73.1658284E-03
+160.0000E-06,-553.9698433E-03,-66.6331651E-03
+160.2500E-06,-564.4221045E-03,-66.6331651E-03
+160.5000E-06,-574.8743657E-03,-62.7135672E-03
+160.7500E-06,-595.7788881E-03,-73.1658284E-03
+161.0000E-06,-606.2311493E-03,-73.1658284E-03
+161.2500E-06,-616.6834105E-03,-66.6331651E-03
+161.5000E-06,-627.1356717E-03,-71.8592957E-03
+161.7500E-06,-638.8944655E-03,-61.4070345E-03
+162.0000E-06,-651.9597920E-03,-69.2462304E-03
+162.2500E-06,-665.0251185E-03,-62.7135672E-03
+162.5000E-06,-670.2512491E-03,-62.7135672E-03
+162.7500E-06,-679.3969776E-03,-64.0200998E-03
+163.0000E-06,-689.8492388E-03,-62.7135672E-03
+163.2500E-06,-706.8341633E-03,-62.7135672E-03
+163.5000E-06,-710.7537612E-03,-64.0200998E-03
+163.7500E-06,-730.3517510E-03,-62.7135672E-03
+164.0000E-06,-731.6582836E-03,-62.7135672E-03
+164.2500E-06,-742.1105448E-03,-62.7135672E-03
+164.5000E-06,-752.5628060E-03,-62.7135672E-03
+164.7500E-06,-763.0150672E-03,-62.7135672E-03
+165.0000E-06,-773.4673284E-03,-62.7135672E-03
+165.2500E-06,-777.3869263E-03,-62.7135672E-03
+165.5000E-06,-794.3718508E-03,-64.0200998E-03
+165.7500E-06,-803.5175793E-03,-53.5678386E-03
+166.0000E-06,-804.8241120E-03,-62.7135672E-03
+166.2500E-06,-815.2763732E-03,-66.6331651E-03
+166.5000E-06,-825.7286344E-03,-61.4070345E-03
+166.7500E-06,-836.1808956E-03,-62.7135672E-03
+167.0000E-06,-846.6331568E-03,-58.7939692E-03
+167.2500E-06,-857.0854180E-03,-52.2613060E-03
+167.5000E-06,-866.2311465E-03,-53.5678386E-03
+167.7500E-06,-858.3919506E-03,-62.7135672E-03
+168.0000E-06,-877.9899403E-03,-56.1809039E-03
+168.2500E-06,-884.5226036E-03,-52.2613060E-03
+168.5000E-06,-888.4422015E-03,-61.4070345E-03
+168.7500E-06,-897.5879301E-03,-52.2613060E-03
+169.0000E-06,-909.3467239E-03,-52.2613060E-03
+169.2500E-06,-902.8140607E-03,-45.7286427E-03
+169.5000E-06,-917.1859198E-03,-53.5678386E-03
+169.7500E-06,-909.3467239E-03,-52.2613060E-03
+170.0000E-06,-919.7989851E-03,-52.2613060E-03
+170.2500E-06,-919.7989851E-03,-52.2613060E-03
+170.5000E-06,-930.2512463E-03,-52.2613060E-03
+170.7500E-06,-931.5577790E-03,-43.1155774E-03
+171.0000E-06,-940.7035075E-03,-41.8090448E-03
+171.2500E-06,-944.6231055E-03,-52.2613060E-03
+171.5000E-06,-951.1557687E-03,-41.8090448E-03
+171.7500E-06,-952.4623014E-03,-50.9547733E-03
+172.0000E-06,-951.1557687E-03,-48.3417080E-03
+172.2500E-06,-955.0753666E-03,-41.8090448E-03
+172.5000E-06,-961.6080299E-03,-40.5025121E-03
+172.7500E-06,-961.6080299E-03,-32.6633162E-03
+173.0000E-06,-965.5276279E-03,-45.7286427E-03
+173.2500E-06,-972.0602911E-03,-41.8090448E-03
+173.5000E-06,-970.7537585E-03,-32.6633162E-03
+173.7500E-06,-982.5125523E-03,-40.5025121E-03
+174.0000E-06,-972.0602911E-03,-35.2763815E-03
+174.2500E-06,-972.0602911E-03,-37.8894468E-03
+174.5000E-06,-962.9145625E-03,-40.5025121E-03
+174.7500E-06,-972.0602911E-03,-41.8090448E-03
+175.0000E-06,-975.9798891E-03,-37.8894468E-03
+175.2500E-06,-975.9798890E-03,-35.2763815E-03
+175.5000E-06,-981.2060197E-03,-31.3567836E-03
+175.7500E-06,-972.0602911E-03,-32.6633162E-03
+176.0000E-06,-972.0602911E-03,-31.3567836E-03
+176.2500E-06,-985.1256176E-03,-31.3567836E-03
+176.5000E-06,-982.5125523E-03,-31.3567836E-03
+176.7500E-06,-972.0602911E-03,-20.9045224E-03
+177.0000E-06,-972.0602911E-03,-31.3567836E-03
+177.2500E-06,-978.5929544E-03,-24.8241203E-03
+177.5000E-06,-972.0602911E-03,-22.2110550E-03
+177.7500E-06,-962.9145626E-03,-20.9045224E-03
+178.0000E-06,-972.0602911E-03,-27.4371856E-03
+178.2500E-06,-968.1406932E-03,-20.9045224E-03
+178.5000E-06,-970.7537585E-03,-30.0502509E-03
+178.7500E-06,-970.7537584E-03,-30.0502509E-03
+179.0000E-06,-951.1557687E-03,-20.9045224E-03
+179.2500E-06,-957.6884320E-03,-20.9045224E-03
+179.5000E-06,-940.7035075E-03,-20.9045224E-03
+179.7500E-06,-949.8492360E-03,-20.9045224E-03
+180.0000E-06,-936.7839096E-03,-20.9045224E-03
+180.2500E-06,-940.7035075E-03,-14.3718591E-03
+180.5000E-06,-949.8492361E-03,-20.9045224E-03
+180.7500E-06,-930.2512463E-03,-11.7587939E-03
+181.0000E-06,-930.2512463E-03,-14.3718592E-03
+181.2500E-06,-919.7989851E-03,-3.9195979E-03
+181.5000E-06,-909.3467239E-03,-11.7587938E-03
+181.7500E-06,-909.3467239E-03,-10.4522612E-03
+182.0000E-06,-905.4271260E-03,-10.4522612E-03
+182.2500E-06,-898.8944627E-03,-6.5326633E-03
+182.5000E-06,-897.5879301E-03,-10.4522612E-03
+182.7500E-06,-877.9899403E-03,-9.1457285E-03
+183.0000E-06,-877.9899403E-03,+0.0E+00
+183.2500E-06,-867.5376792E-03,-10.4522612E-03
+183.5000E-06,-866.2311465E-03,-1.3065326E-03
+183.7500E-06,-857.0854180E-03,-9.1457285E-03
+184.0000E-06,-846.6331568E-03,+0.0E+00
+184.2500E-06,-846.6331568E-03,+0.0E+00
+184.5000E-06,-836.1808956E-03,+0.0E+00
+184.7500E-06,-825.7286344E-03,+0.0E+00
+185.0000E-06,-819.1959711E-03,+3.9195980E-03
+185.2500E-06,-804.8241120E-03,+0.0E+00
+185.5000E-06,-795.6783834E-03,+9.1457286E-03
+185.7500E-06,-793.0653181E-03,+0.0E+00
+186.0000E-06,-777.3869264E-03,+10.4522612E-03
+186.2500E-06,-773.4673284E-03,+10.4522612E-03
+186.5000E-06,-763.0150672E-03,+10.4522612E-03
+186.7500E-06,-752.5628060E-03,+9.1457285E-03
+187.0000E-06,-748.6432081E-03,+10.4522612E-03
+187.2500E-06,-731.6582836E-03,+10.4522612E-03
+187.5000E-06,-721.2060224E-03,+10.4522612E-03
+187.7500E-06,-719.8994898E-03,+10.4522612E-03
+188.0000E-06,-700.3015000E-03,+10.4522612E-03
+188.2500E-06,-689.8492388E-03,+7.8391959E-03
+188.5000E-06,-688.5427062E-03,+19.5979897E-03
+188.7500E-06,-667.6381838E-03,+11.7587939E-03
+189.0000E-06,-658.4924553E-03,+10.4522612E-03
+189.2500E-06,-644.1205961E-03,+10.4522612E-03
+189.5000E-06,-629.7487370E-03,+10.4522612E-03
+189.7500E-06,-636.2814002E-03,+20.9045224E-03
+190.0000E-06,-616.6834105E-03,+14.3718592E-03
+190.2500E-06,-595.7788881E-03,+20.9045224E-03
+190.5000E-06,-585.3266269E-03,+11.7587938E-03
+190.7500E-06,-565.7286372E-03,+11.7587939E-03
+191.0000E-06,-564.4221045E-03,+20.9045224E-03
+191.2500E-06,-557.8894413E-03,+16.9849245E-03
+191.5000E-06,-543.5175821E-03,+20.9045224E-03
+191.7500E-06,-533.0653209E-03,+20.9045224E-03
+192.0000E-06,-522.6130597E-03,+24.8241203E-03
+192.2500E-06,-495.1758741E-03,+20.9045224E-03
+192.5000E-06,-489.9497435E-03,+20.9045224E-03
+192.7500E-06,-470.3517538E-03,+30.0502509E-03
+193.0000E-06,-457.2864273E-03,+31.3567836E-03
+193.2500E-06,-449.4472314E-03,+24.8241203E-03
+193.5000E-06,-438.9949702E-03,+30.0502509E-03
+193.7500E-06,-418.0904478E-03,+32.6633162E-03
+194.0000E-06,-407.6381866E-03,+31.3567836E-03
+194.2500E-06,-394.5728601E-03,+20.9045224E-03
+194.5000E-06,-376.2814030E-03,+22.2110550E-03
+194.7500E-06,-365.8291418E-03,+31.3567836E-03
+195.0000E-06,-355.3768806E-03,+31.3567836E-03
+195.2500E-06,-334.4723582E-03,+31.3567836E-03
+195.5000E-06,-333.1658256E-03,+30.0502509E-03
+195.7500E-06,-303.1155746E-03,+22.2110550E-03
+196.0000E-06,-292.6633134E-03,+37.8894468E-03
+196.2500E-06,-275.6783890E-03,+41.8090448E-03
+196.5000E-06,-259.9999972E-03,+30.0502509E-03
+196.7500E-06,-249.5477360E-03,+40.5025121E-03
+197.0000E-06,-229.9497463E-03,+31.3567836E-03
+197.2500E-06,-219.4974851E-03,+35.2763815E-03
+197.5000E-06,-199.8994953E-03,+40.5025121E-03
+197.7500E-06,-188.1407015E-03,+40.5025121E-03
+198.0000E-06,-167.2361791E-03,+37.8894468E-03
+198.2500E-06,-156.7839179E-03,+31.3567836E-03
+198.5000E-06,-146.3316567E-03,+32.6633162E-03
+198.7500E-06,-126.7336670E-03,+32.6633162E-03
+199.0000E-06,-114.9748731E-03,+31.3567836E-03
+199.2500E-06,-97.9899487E-03,+41.8090448E-03
+199.5000E-06,-83.6180896E-03,+32.6633162E-03
+199.7500E-06,-73.1658284E-03,+41.8090448E-03
+200.0000E-06,-52.2613060E-03,+37.8894468E-03
+200.2500E-06,-31.3567836E-03,+41.8090448E-03
+200.5000E-06,-31.3567836E-03,+43.1155774E-03
+200.7500E-06,-10.4522612E-03,+41.8090448E-03
+201.0000E-06,+6.5326632E-03,+52.2613060E-03
+201.2500E-06,+14.3718591E-03,+58.7939692E-03
+201.5000E-06,+32.6633162E-03,+52.2613060E-03
+201.7500E-06,+43.1155774E-03,+50.9547733E-03
+202.0000E-06,+60.1005019E-03,+31.3567836E-03
+202.2500E-06,+73.1658284E-03,+39.1959795E-03
+202.5000E-06,+94.0703508E-03,+41.8090448E-03
+202.7500E-06,+113.6683405E-03,+41.8090448E-03
+203.0000E-06,+125.4271343E-03,+48.3417080E-03
+203.2500E-06,+139.7989935E-03,+45.7286427E-03
+203.5000E-06,+155.4773853E-03,+52.2613060E-03
+203.7500E-06,+165.9296465E-03,+41.8090448E-03
+204.0000E-06,+181.6080383E-03,+48.3417080E-03
+204.2500E-06,+198.5929627E-03,+45.7286427E-03
+204.5000E-06,+210.3517565E-03,+43.1155774E-03
+204.7500E-06,+229.9497463E-03,+52.2613060E-03
+205.0000E-06,+244.3216054E-03,+45.7286427E-03
+205.2500E-06,+261.3065299E-03,+41.8090448E-03
+205.5000E-06,+273.0653237E-03,+50.9547733E-03
+205.7500E-06,+291.3567808E-03,+52.2613060E-03
+206.0000E-06,+303.1155746E-03,+48.3417080E-03
+206.2500E-06,+320.1004991E-03,+31.3567836E-03
+206.5000E-06,+325.3266297E-03,+41.8090448E-03
+206.7500E-06,+354.0703480E-03,+43.1155774E-03
+207.0000E-06,+365.8291418E-03,+41.8090448E-03
+207.2500E-06,+372.3618051E-03,+45.7286427E-03
+207.5000E-06,+376.2814030E-03,+52.2613060E-03
+207.7500E-06,+406.3316539E-03,+52.2613060E-03
+208.0000E-06,+407.6381866E-03,+41.8090448E-03
+208.2500E-06,+418.0904478E-03,+52.2613060E-03
+208.5000E-06,+429.8492416E-03,+41.8090448E-03
+208.7500E-06,+458.5929599E-03,+41.8090448E-03
+209.0000E-06,+463.8190905E-03,+52.2613060E-03
+209.2500E-06,+491.2562761E-03,+41.8090448E-03
+209.5000E-06,+491.2562761E-03,+41.8090448E-03
+209.7500E-06,+512.1607985E-03,+41.8090448E-03
+210.0000E-06,+522.6130597E-03,+41.8090448E-03
+210.2500E-06,+526.5326577E-03,+41.8090448E-03
+210.5000E-06,+534.3718536E-03,+43.1155774E-03
+210.7500E-06,+553.9698433E-03,+32.6633162E-03
+211.0000E-06,+568.3417025E-03,+41.8090448E-03
+211.2500E-06,+581.4070290E-03,+41.8090448E-03
+211.5000E-06,+586.6331595E-03,+41.8090448E-03
+211.7500E-06,+597.0854208E-03,+52.2613060E-03
+212.0000E-06,+619.2964758E-03,+41.8090448E-03
+212.2500E-06,+623.2160737E-03,+41.8090448E-03
+212.5000E-06,+636.2814002E-03,+40.5025121E-03
+212.7500E-06,+648.0401941E-03,+41.8090448E-03
+213.0000E-06,+658.4924553E-03,+41.8090448E-03
+213.2500E-06,+668.9447165E-03,+41.8090448E-03
+213.5000E-06,+668.9447165E-03,+40.5025121E-03
+213.7500E-06,+689.8492388E-03,+41.8090448E-03
+214.0000E-06,+696.3819021E-03,+41.8090448E-03
+214.2500E-06,+706.8341633E-03,+24.8241203E-03
+214.5000E-06,+712.0602939E-03,+32.6633162E-03
+214.7500E-06,+730.3517510E-03,+40.5025121E-03
+215.0000E-06,+738.1909469E-03,+37.8894468E-03
+215.2500E-06,+739.4974795E-03,+35.2763815E-03
+215.5000E-06,+752.5628060E-03,+31.3567836E-03
+215.7500E-06,+764.3215999E-03,+40.5025121E-03
+216.0000E-06,+773.4673284E-03,+35.2763815E-03
+216.2500E-06,+783.9195896E-03,+35.2763815E-03
+216.5000E-06,+794.3718508E-03,+40.5025121E-03
+216.7500E-06,+804.8241120E-03,+40.5025121E-03
+217.0000E-06,+804.8241120E-03,+31.3567836E-03
+217.2500E-06,+819.1959711E-03,+31.3567836E-03
+217.5000E-06,+815.2763732E-03,+31.3567836E-03
+217.7500E-06,+834.8743629E-03,+31.3567836E-03
+218.0000E-06,+832.2612976E-03,+24.8241203E-03
+218.2500E-06,+836.1808956E-03,+31.3567836E-03
+218.5000E-06,+855.7788853E-03,+30.0502509E-03
+218.7500E-06,+855.7788853E-03,+22.2110550E-03
+219.0000E-06,+867.5376792E-03,+20.9045224E-03
+219.2500E-06,+874.0703424E-03,+24.8241203E-03
+219.5000E-06,+877.9899403E-03,+30.0502509E-03
+219.7500E-06,+877.9899403E-03,+22.2110550E-03
+220.0000E-06,+888.4422015E-03,+24.8241203E-03
+220.2500E-06,+894.9748648E-03,+27.4371856E-03
+220.5000E-06,+897.5879301E-03,+20.9045224E-03
+220.7500E-06,+898.8944627E-03,+20.9045224E-03
+221.0000E-06,+898.8944627E-03,+20.9045224E-03
+221.2500E-06,+909.3467239E-03,+16.9849245E-03
+221.5000E-06,+909.3467239E-03,+20.9045224E-03
+221.7500E-06,+909.3467239E-03,+10.4522612E-03
+222.0000E-06,+915.8793872E-03,+20.9045224E-03
+222.2500E-06,+919.7989851E-03,+14.3718591E-03
+222.5000E-06,+919.7989851E-03,+10.4522612E-03
+222.7500E-06,+930.2512463E-03,+10.4522612E-03
+223.0000E-06,+930.2512463E-03,+14.3718592E-03
+223.2500E-06,+930.2512463E-03,+10.4522612E-03
+223.5000E-06,+930.2512463E-03,+19.5979898E-03
+223.7500E-06,+949.8492360E-03,+11.7587939E-03
+224.0000E-06,+940.7035075E-03,+14.3718592E-03
+224.2500E-06,+940.7035075E-03,+10.4522612E-03
+224.5000E-06,+940.7035075E-03,+10.4522612E-03
+224.7500E-06,+940.7035075E-03,+10.4522612E-03
+225.0000E-06,+934.1708443E-03,+0.0E+00
+225.2500E-06,+944.6231055E-03,+14.3718591E-03
+225.5000E-06,+940.7035075E-03,+10.4522612E-03
+225.7500E-06,+940.7035075E-03,+9.1457285E-03
+226.0000E-06,+944.6231055E-03,+10.4522612E-03
+226.2500E-06,+940.7035075E-03,+10.4522612E-03
+226.5000E-06,+940.7035075E-03,+1.3065326E-03
+226.7500E-06,+940.7035075E-03,+0.0E+00
+227.0000E-06,+936.7839096E-03,+3.9195980E-03
+227.2500E-06,+940.7035075E-03,+0.0E+00
+227.5000E-06,+940.7035075E-03,+0.0E+00
+227.7500E-06,+928.9447137E-03,+0.0E+00
+228.0000E-06,+930.2512463E-03,-3.9195980E-03
+228.2500E-06,+919.7989851E-03,-10.4522612E-03
+228.5000E-06,+919.7989851E-03,+0.0E+00
+228.7500E-06,+919.7989851E-03,+7.8391959E-03
+229.0000E-06,+915.8793872E-03,-10.4522612E-03
+229.2500E-06,+913.2663219E-03,+0.0E+00
+229.5000E-06,+910.6532566E-03,-10.4522612E-03
+229.7500E-06,+910.6532566E-03,-9.1457285E-03
+230.0000E-06,+898.8944627E-03,-14.3718592E-03
+230.2500E-06,+898.8944627E-03,-6.5326633E-03
+230.5000E-06,+898.8944627E-03,-10.4522612E-03
+230.7500E-06,+889.7487342E-03,-10.4522612E-03
+231.0000E-06,+888.4422015E-03,-16.9849244E-03
+231.2500E-06,+888.4422015E-03,-16.9849245E-03
+231.5000E-06,+877.9899403E-03,-19.5979898E-03
+231.7500E-06,+877.9899403E-03,-10.4522612E-03
+232.0000E-06,+867.5376792E-03,-20.9045224E-03
+232.2500E-06,+863.6180812E-03,-18.2914571E-03
+232.5000E-06,+857.0854180E-03,-20.9045224E-03
+232.7500E-06,+855.7788853E-03,-11.7587939E-03
+233.0000E-06,+846.6331568E-03,-16.9849244E-03
+233.2500E-06,+838.7939609E-03,-20.9045224E-03
+233.5000E-06,+825.7286344E-03,-20.9045224E-03
+233.7500E-06,+825.7286344E-03,-30.0502509E-03
+234.0000E-06,+811.3567752E-03,-27.4371856E-03
+234.2500E-06,+804.8241120E-03,-20.9045224E-03
+234.5000E-06,+803.5175793E-03,-20.9045224E-03
+234.7500E-06,+794.3718508E-03,-20.9045224E-03
+235.0000E-06,+777.3869264E-03,-31.3567836E-03
+235.2500E-06,+763.0150672E-03,-27.4371856E-03
+235.5000E-06,+763.0150672E-03,-30.0502509E-03
+235.7500E-06,+752.5628060E-03,-20.9045224E-03
